n;RN;AVL;B-1;B-5;B-10
916;18456;20823;0;0;0
917;18477;20848;0;0;0
918;18504;20873;0;0;0
919;18525;20898;0;0;0
920;18548;20923;0;0;0
921;18569;20948;0;0;0
922;18594;20973;0;0;0
923;18615;20998;0;0;0
924;18638;21023;0;0;0
925;18659;21048;0;0;0
926;18690;21073;0;0;0
927;18711;21098;0;0;0
928;18734;21123;0;0;0
929;18755;21148;0;0;0
930;18780;21173;0;0;0
931;18801;21198;0;0;0
932;18824;21223;0;0;0
933;18845;21248;0;0;0
934;18872;21273;0;0;0
935;18893;21298;0;0;0
936;18916;21323;0;0;0
937;18937;21348;0;0;0
938;18962;21373;0;0;0
939;18983;21398;0;0;0
940;19006;21423;0;0;0
941;19027;21448;0;0;0
942;19056;21473;0;0;0
943;19077;21498;0;0;0
944;19100;21523;0;0;0
945;19121;21548;0;0;0
946;19146;21573;0;0;0
947;19167;21598;0;0;0
948;19190;21623;0;0;0
949;19211;21648;0;0;0
950;19238;21673;0;0;0
951;19259;21698;0;0;0
952;19282;21723;0;0;0
953;19303;21748;0;0;0
954;19328;21773;0;0;0
955;19349;21798;0;0;0
956;19372;21823;0;0;0
957;19393;21848;0;0;0
958;19426;21873;0;0;0
959;19447;21898;0;0;0
960;19470;21923;0;0;0
961;19491;21948;0;0;0
962;19516;21973;0;0;0
963;19537;21998;0;0;0
964;19560;22023;0;0;0
965;19581;22048;0;0;0
966;19608;22073;0;0;0
967;19629;22098;0;0;0
968;19652;22123;0;0;0
969;19673;22148;0;0;0
970;19698;22173;0;0;0
971;19719;22198;0;0;0
972;19742;22223;0;0;0
973;19763;22248;0;0;0
974;19792;22273;0;0;0
975;19813;22298;0;0;0
976;19836;22323;0;0;0
977;19857;22348;0;0;0
978;19882;22373;0;0;0
979;19903;22398;0;0;0
980;19926;22423;0;0;0
981;19947;22448;0;0;0
982;19974;22473;0;0;0
983;19995;22498;0;0;0
984;20018;22523;0;0;0
985;20039;22548;0;0;0
986;20064;22573;0;0;0
987;20085;22598;0;0;0
988;20108;22623;0;0;0
989;20129;22648;0;0;0
990;20160;22673;0;0;0
991;20181;22698;0;0;0
992;20204;22723;0;0;0
993;20225;22748;0;0;0
994;20250;22773;0;0;0
995;20271;22798;0;0;0
996;20294;22823;0;0;0
997;20315;22848;0;0;0
998;20342;22873;0;0;0
999;20363;22898;0;0;0
