n;RN;AVL;B-1;B-5;B-10
635;0;12501;0;0;0
636;0;12602;0;0;0
637;0;12553;0;0;0
638;0;12580;0;0;0
639;0;12672;0;0;0
640;0;12645;0;0;0
641;0;12690;0;0;0
642;0;12697;0;0;0
643;0;12682;0;0;0
644;0;12757;0;0;0
645;0;12772;0;0;0
646;0;12775;0;0;0
647;0;12840;0;0;0
648;0;12834;0;0;0
649;0;12848;0;0;0
650;0;12883;0;0;0
651;0;12891;0;0;0
652;0;12937;0;0;0
653;0;12953;0;0;0
654;0;12968;0;0;0
655;0;12977;0;0;0
656;0;13030;0;0;0
657;0;12992;0;0;0
658;0;12997;0;0;0
659;0;13094;0;0;0
660;0;13085;0;0;0
661;0;13109;0;0;0
662;0;13134;0;0;0
663;0;13167;0;0;0
664;0;13181;0;0;0
665;0;13189;0;0;0
666;0;13191;0;0;0
667;0;13294;0;0;0
668;0;13265;0;0;0
669;0;13276;0;0;0
670;0;13290;0;0;0
671;0;13354;0;0;0
672;0;13371;0;0;0
673;0;13365;0;0;0
674;0;13380;0;0;0
675;0;13431;0;0;0
676;0;13424;0;0;0
677;0;13447;0;0;0
678;0;13515;0;0;0
679;0;13557;0;0;0
680;0;13559;0;0;0
681;0;13559;0;0;0
682;0;13595;0;0;0
683;0;13597;0;0;0
684;0;13677;0;0;0
685;0;13640;0;0;0
686;0;13749;0;0;0
687;0;13717;0;0;0
688;0;13766;0;0;0
689;0;13776;0;0;0
690;0;13770;0;0;0
691;0;13782;0;0;0
692;0;13853;0;0;0
693;0;13859;0;0;0
694;0;13864;0;0;0
695;0;13871;0;0;0
696;0;13986;0;0;0
697;0;13976;0;0;0
698;0;13994;0;0;0
699;0;14013;0;0;0
700;0;14067;0;0;0
701;0;13990;0;0;0
702;0;14088;0;0;0
703;0;14056;0;0;0
704;0;14047;0;0;0
705;0;14094;0;0;0
706;0;14121;0;0;0
707;0;14133;0;0;0
708;0;14203;0;0;0
709;0;14213;0;0;0
710;0;14244;0;0;0
711;0;14230;0;0;0
712;0;14256;0;0;0
713;0;14301;0;0;0
714;0;14321;0;0;0
715;0;14329;0;0;0
716;0;14341;0;0;0
717;0;14410;0;0;0
718;0;14447;0;0;0
719;0;14409;0;0;0
720;0;14481;0;0;0
721;0;14451;0;0;0
722;0;14530;0;0;0
723;0;14490;0;0;0
724;0;14591;0;0;0
725;0;14574;0;0;0
726;0;14648;0;0;0
727;0;14638;0;0;0
728;0;14644;0;0;0
729;0;14691;0;0;0
730;0;14725;0;0;0
731;0;14736;0;0;0
732;0;14753;0;0;0
733;0;14823;0;0;0
734;0;14854;0;0;0
735;0;14812;0;0;0
736;0;14856;0;0;0
737;0;14897;0;0;0
738;0;14896;0;0;0
739;0;14914;0;0;0
740;0;14924;0;0;0
741;0;14968;0;0;0
742;0;14968;0;0;0
743;0;15020;0;0;0
744;0;15065;0;0;0
745;0;15066;0;0;0
746;0;15054;0;0;0
747;0;15092;0;0;0
748;0;15103;0;0;0
749;0;15168;0;0;0
750;0;15203;0;0;0
751;0;15190;0;0;0
752;0;15217;0;0;0
753;0;15182;0;0;0
754;0;15252;0;0;0
755;0;15261;0;0;0
756;0;15296;0;0;0
757;0;15265;0;0;0
758;0;15334;0;0;0
759;0;15439;0;0;0
760;0;15420;0;0;0
761;0;15431;0;0;0
762;0;15482;0;0;0
763;0;15474;0;0;0
764;0;15496;0;0;0
765;0;15523;0;0;0
766;0;15537;0;0;0
767;0;15593;0;0;0
768;0;15614;0;0;0
769;0;15554;0;0;0
770;0;15641;0;0;0
771;0;15664;0;0;0
772;0;15702;0;0;0
773;0;15735;0;0;0
774;0;15742;0;0;0
775;0;15752;0;0;0
776;0;15763;0;0;0
777;0;15760;0;0;0
778;0;15755;0;0;0
779;0;15816;0;0;0
780;0;15875;0;0;0
781;0;15923;0;0;0
782;0;15926;0;0;0
783;0;15928;0;0;0
784;0;15973;0;0;0
785;0;15985;0;0;0
786;0;16004;0;0;0
787;0;16020;0;0;0
788;0;16101;0;0;0
789;0;16100;0;0;0
790;0;16159;0;0;0
791;0;16159;0;0;0
792;0;16121;0;0;0
793;0;16172;0;0;0
794;0;16171;0;0;0
795;0;16219;0;0;0
796;0;16222;0;0;0
797;0;16260;0;0;0
798;0;16219;0;0;0
799;0;16318;0;0;0
800;0;16312;0;0;0
801;0;16352;0;0;0
802;0;16353;0;0;0
803;0;16343;0;0;0
804;0;16422;0;0;0
805;0;16475;0;0;0
806;0;16473;0;0;0
807;0;16455;0;0;0
808;0;16546;0;0;0
809;0;16551;0;0;0
810;0;16616;0;0;0
811;0;16595;0;0;0
812;0;16601;0;0;0
813;0;16598;0;0;0
814;0;16652;0;0;0
815;0;16689;0;0;0
816;0;16670;0;0;0
817;0;16763;0;0;0
818;0;16724;0;0;0
819;0;16805;0;0;0
820;0;16823;0;0;0
821;0;16805;0;0;0
822;0;16885;0;0;0
823;0;16857;0;0;0
824;0;16957;0;0;0
825;0;16979;0;0;0
826;0;16918;0;0;0
827;0;16980;0;0;0
828;0;16994;0;0;0
829;0;16988;0;0;0
830;0;17013;0;0;0
831;0;17066;0;0;0
832;0;17110;0;0;0
833;0;17114;0;0;0
834;0;17127;0;0;0
835;0;17117;0;0;0
836;0;17162;0;0;0
837;0;17165;0;0;0
838;0;17186;0;0;0
839;0;17182;0;0;0
840;0;17286;0;0;0
841;0;17275;0;0;0
842;0;17304;0;0;0
843;0;17365;0;0;0
844;0;17303;0;0;0
845;0;17440;0;0;0
846;0;17378;0;0;0
847;0;17465;0;0;0
848;0;17478;0;0;0
849;0;17446;0;0;0
850;0;17455;0;0;0
851;0;17483;0;0;0
852;0;17488;0;0;0
853;0;17572;0;0;0
854;0;17589;0;0;0
855;0;17648;0;0;0
856;0;17648;0;0;0
857;0;17693;0;0;0
858;0;17742;0;0;0
859;0;17674;0;0;0
860;0;17750;0;0;0
861;0;17789;0;0;0
862;0;17796;0;0;0
863;0;17837;0;0;0
864;0;17767;0;0;0
865;0;17891;0;0;0
866;0;17930;0;0;0
867;0;17892;0;0;0
868;0;17899;0;0;0
869;0;17928;0;0;0
870;0;17971;0;0;0
871;0;17966;0;0;0
872;0;18009;0;0;0
873;0;18080;0;0;0
874;0;18067;0;0;0
875;0;18136;0;0;0
876;0;18120;0;0;0
877;0;18180;0;0;0
878;0;18158;0;0;0
879;0;18225;0;0;0
880;0;18232;0;0;0
881;0;18238;0;0;0
882;0;18271;0;0;0
883;0;18306;0;0;0
884;0;18290;0;0;0
885;0;18352;0;0;0
886;0;18304;0;0;0
887;0;18309;0;0;0
888;0;18407;0;0;0
889;0;18450;0;0;0
890;0;18440;0;0;0
891;0;18456;0;0;0
892;0;18507;0;0;0
893;0;18468;0;0;0
894;0;18627;0;0;0
895;0;18530;0;0;0
896;0;18536;0;0;0
897;0;18622;0;0;0
898;0;18638;0;0;0
899;0;18667;0;0;0
900;0;18650;0;0;0
901;0;18751;0;0;0
902;0;18738;0;0;0
903;0;18768;0;0;0
904;0;18738;0;0;0
905;0;18750;0;0;0
906;0;18835;0;0;0
907;0;18809;0;0;0
908;0;18871;0;0;0
909;0;18853;0;0;0
910;0;18937;0;0;0
911;0;18954;0;0;0
912;0;18970;0;0;0
913;0;19037;0;0;0
914;0;19026;0;0;0
915;0;19057;0;0;0
916;0;19014;0;0;0
917;0;19057;0;0;0
918;0;19124;0;0;0
919;0;19158;0;0;0
920;0;19197;0;0;0
921;0;19194;0;0;0
922;0;19165;0;0;0
923;0;19268;0;0;0
924;0;19231;0;0;0
925;0;19289;0;0;0
926;0;19211;0;0;0
927;0;19352;0;0;0
928;0;19445;0;0;0
929;0;19395;0;0;0
930;0;19393;0;0;0
931;0;19391;0;0;0
932;0;19437;0;0;0
933;0;19426;0;0;0
